score,zone,uid_is_root,score_delta,event_type,target_containment,source,category
18.17,0,0,2.0,0,0,adfa_ld,normal
11.35,0,0,-4.57,0,0,adfa_ld,normal
13.73,0,0,5.32,0,0,adfa_ld,normal
14.14,0,0,0.07,0,0,adfa_ld,normal
8.72,0,0,-0.8,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.81,0,0,7.33,0,0,adfa_ld,normal
33.7,0,0,-12.81,0,0,adfa_ld,normal
25.92,0,0,27.18,0,0,adfa_ld,normal
20.41,0,0,-2.07,0,0,adfa_ld,normal
17.86,0,0,0.61,0,0,adfa_ld,normal
12.45,2,0,-0.45,5,4,adfa_ld,reverse_shell
7.22,2,0,3.52,4,3,adfa_ld,process_injection
14.01,0,0,-8.0,0,0,adfa_ld,normal
9.32,0,0,1.52,0,0,adfa_ld,normal
12.58,0,0,2.61,0,0,adfa_ld,normal
6.86,0,0,-2.95,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
40.64,0,0,-4.11,0,0,adfa_ld,normal
12.57,0,0,2.63,0,0,adfa_ld,normal
11.63,0,0,1.15,0,0,adfa_ld,normal
6.62,0,0,0.05,0,0,adfa_ld,normal
20.18,0,0,-17.14,0,0,adfa_ld,normal
16.97,0,0,1.92,0,0,adfa_ld,normal
8.45,2,0,2.72,4,3,adfa_ld,process_injection
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.82,0,0,-0.87,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.05,0,0,-0.25,0,0,adfa_ld,normal
26.35,1,0,0.07,1,1,adfa_ld,credential_access
14.62,0,0,0.19,0,0,local_machine,normal
6.32,0,0,-0.88,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.89,1,0,0.05,1,1,adfa_ld,credential_access
24.1,0,0,16.01,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.79,0,0,-0.42,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.73,0,0,-0.98,0,0,adfa_ld,normal
22.7,0,0,1.69,0,0,adfa_ld,normal
6.91,0,0,-2.8,0,0,adfa_ld,normal
14.27,1,0,6.28,2,2,adfa_ld,lateral_movement
10.82,0,0,2.9,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.08,2,0,-5.79,4,3,adfa_ld,process_injection
11.69,0,0,7.34,0,0,adfa_ld,normal
10.97,0,0,0.63,0,0,adfa_ld,normal
7.36,0,0,1.52,0,0,adfa_ld,normal
20.96,0,0,9.37,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.05,0,0,-3.89,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.93,0,0,-0.13,0,0,adfa_ld,normal
4.59,0,0,-3.96,0,0,adfa_ld,normal
12.3,2,0,-0.35,4,3,adfa_ld,process_injection
3.32,0,0,-9.08,0,0,adfa_ld,normal
13.73,2,0,-0.2,5,4,adfa_ld,reverse_shell
11.37,0,0,0.62,0,0,adfa_ld,normal
11.14,2,0,0.13,5,4,adfa_ld,reverse_shell
16.05,0,0,-3.38,0,0,adfa_ld,normal
21.63,0,0,-1.44,0,0,adfa_ld,normal
10.06,0,0,1.4,0,0,adfa_ld,normal
12.96,0,0,22.81,0,0,adfa_ld,normal
17.69,0,0,9.53,0,0,adfa_ld,normal
11.76,0,0,-19.14,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.84,0,0,3.39,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.41,0,0,-0.76,0,0,adfa_ld,normal
15.97,1,0,-0.38,2,2,adfa_ld,lateral_movement
8.92,0,0,2.32,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.52,2,1,-0.68,3,3,adfa_ld,privilege_escalation
22.7,0,0,1.69,0,0,adfa_ld,normal
7.84,0,0,-0.17,0,0,adfa_ld,normal
4.59,0,0,-3.96,0,0,adfa_ld,normal
10.47,0,0,-1.82,0,0,adfa_ld,normal
15.38,0,0,0.49,0,0,local_machine,normal
8.93,0,0,0.5,0,0,adfa_ld,normal
6.81,0,0,-6.77,0,0,adfa_ld,normal
4.08,0,0,-2.0,0,0,adfa_ld,normal
8.36,0,0,-4.56,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.3,0,0,-8.02,0,0,adfa_ld,normal
25.46,0,0,0.02,0,0,adfa_ld,normal
16.97,0,0,1.92,0,0,adfa_ld,normal
21.49,0,0,31.24,0,0,adfa_ld,normal
10.78,0,0,1.68,0,0,adfa_ld,normal
9.13,0,0,-2.21,0,0,adfa_ld,normal
25.1,0,0,1.7,0,0,adfa_ld,normal
23.58,1,0,0.61,1,1,adfa_ld,credential_access
18.46,0,0,0.24,0,0,local_machine,normal
10.72,0,0,13.22,0,0,adfa_ld,normal
18.96,0,0,-13.36,0,0,adfa_ld,normal
21.81,0,0,-28.28,0,0,adfa_ld,normal
12.3,1,0,0.66,1,1,adfa_ld,credential_access
26.07,0,0,33.55,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.89,0,0,0.27,0,0,adfa_ld,normal
11.53,0,0,9.18,0,0,adfa_ld,normal
8.58,0,0,1.79,0,0,adfa_ld,normal
7.99,0,0,5.83,0,0,adfa_ld,normal
3.37,0,0,8.32,0,0,adfa_ld,normal
9.92,0,0,-6.18,0,0,adfa_ld,normal
20.01,0,0,-5.77,0,0,adfa_ld,normal
12.18,0,0,6.5,0,0,adfa_ld,normal
7.54,0,0,-2.84,0,0,adfa_ld,normal
10.03,0,0,-7.22,0,0,adfa_ld,normal
32.55,1,0,-0.13,2,2,adfa_ld,lateral_movement
15.39,0,0,-19.87,0,0,adfa_ld,normal
7.75,0,0,-0.21,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
21.3,0,0,29.7,0,0,adfa_ld,normal
7.57,0,0,-0.22,0,0,adfa_ld,normal
25.36,0,0,4.08,0,0,adfa_ld,normal
11.17,0,0,-1.12,0,0,adfa_ld,normal
11.32,0,0,-0.33,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.82,0,0,14.33,0,0,adfa_ld,normal
4.73,0,0,0.47,0,0,adfa_ld,normal
10.14,0,0,4.96,0,0,adfa_ld,normal
6.23,0,0,-0.07,0,0,adfa_ld,normal
13.97,0,0,-1.96,0,0,adfa_ld,normal
8.78,0,0,-5.62,0,0,adfa_ld,normal
7.92,0,0,10.98,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
17.94,0,0,-32.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
34.71,1,0,0.08,2,2,adfa_ld,lateral_movement
25.7,0,0,28.29,0,0,adfa_ld,normal
24.0,0,0,6.52,0,0,adfa_ld,normal
6.53,0,0,-2.16,0,0,adfa_ld,normal
23.77,0,0,-26.19,0,0,adfa_ld,normal
14.82,2,0,-2.27,4,3,adfa_ld,process_injection
22.31,0,0,-13.59,0,0,adfa_ld,normal
8.35,0,0,-11.29,0,0,adfa_ld,normal
24.08,0,0,-0.75,0,0,adfa_ld,normal
4.7,0,0,-6.06,0,0,adfa_ld,normal
11.13,0,0,-1.29,0,0,adfa_ld,normal
3.33,0,0,-0.57,0,0,adfa_ld,normal
5.39,0,0,-9.82,0,0,adfa_ld,normal
9.58,0,0,-0.3,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.51,0,0,0.67,0,0,adfa_ld,normal
16.9,0,0,-3.28,0,0,adfa_ld,normal
12.99,1,0,14.65,2,2,adfa_ld,lateral_movement
16.92,0,0,28.97,0,0,adfa_ld,normal
16.25,0,0,-2.66,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
29.5,0,0,-9.19,0,0,adfa_ld,normal
4.55,0,0,-3.1,0,0,adfa_ld,normal
21.72,0,0,0.22,0,0,adfa_ld,normal
21.92,0,0,-0.09,0,0,adfa_ld,normal
16.93,0,0,-24.96,0,0,adfa_ld,normal
12.73,0,0,-6.51,0,0,adfa_ld,normal
24.1,0,0,16.01,0,0,adfa_ld,normal
10.99,0,0,-13.62,0,0,adfa_ld,normal
12.86,1,0,-0.87,1,1,adfa_ld,credential_access
28.35,0,0,11.05,0,0,adfa_ld,normal
17.23,0,0,-2.8,0,0,adfa_ld,normal
6.77,0,0,-8.39,0,0,adfa_ld,normal
6.3,0,0,-4.9,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.37,0,0,-10.84,0,0,adfa_ld,normal
13.98,2,0,-1.05,4,3,adfa_ld,process_injection
29.38,0,0,7.02,0,0,adfa_ld,normal
15.37,0,0,-2.16,0,0,adfa_ld,normal
2.69,0,0,6.21,0,0,adfa_ld,normal
14.65,0,0,4.48,0,0,adfa_ld,normal
6.56,0,0,-8.74,0,0,adfa_ld,normal
10.11,0,0,-3.95,0,0,adfa_ld,normal
4.83,0,0,1.69,0,0,adfa_ld,normal
11.66,0,0,-0.69,0,0,adfa_ld,normal
14.32,0,0,11.82,0,0,adfa_ld,normal
6.33,0,0,0.33,0,0,adfa_ld,normal
23.17,0,0,1.63,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.33,0,0,-12.88,0,0,adfa_ld,normal
27.22,0,0,2.75,0,0,adfa_ld,normal
12.78,0,0,-0.0,0,0,adfa_ld,normal
30.24,1,0,-5.56,1,1,adfa_ld,credential_access
11.48,0,0,-4.45,0,0,adfa_ld,normal
9.01,0,0,3.57,0,0,adfa_ld,normal
10.98,0,0,-0.25,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
19.16,1,0,0.19,1,1,adfa_ld,credential_access
14.1,0,0,14.57,0,0,adfa_ld,normal
18.6,0,0,7.66,0,0,adfa_ld,normal
24.08,2,0,0.46,4,3,adfa_ld,process_injection
46.93,0,0,-5.05,0,0,adfa_ld,normal
25.18,0,0,-23.14,0,0,adfa_ld,normal
6.83,0,0,1.23,0,0,adfa_ld,normal
16.12,0,0,9.09,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.53,0,0,3.66,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.22,0,0,0.87,0,0,adfa_ld,normal
13.91,0,0,-0.2,0,0,adfa_ld,normal
13.31,2,0,0.06,4,3,adfa_ld,process_injection
11.2,0,0,0.84,0,0,adfa_ld,normal
5.67,0,0,-5.92,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
6.49,0,0,-7.66,0,0,adfa_ld,normal
20.02,0,0,10.27,0,0,adfa_ld,normal
16.4,2,0,0.3,4,3,adfa_ld,process_injection
15.65,0,0,15.42,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.18,2,0,0.1,4,3,adfa_ld,process_injection
9.03,0,0,2.1,0,0,adfa_ld,normal
22.05,0,0,14.55,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.35,0,0,-0.82,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.15,0,0,-6.32,0,0,adfa_ld,normal
22.73,0,0,1.69,0,0,adfa_ld,normal
19.49,0,0,1.01,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.94,2,0,12.66,4,3,adfa_ld,process_injection
29.21,0,0,7.28,0,0,adfa_ld,normal
12.99,1,0,14.65,1,1,adfa_ld,credential_access
17.37,0,0,0.12,0,0,adfa_ld,normal
5.53,0,0,-11.38,0,0,adfa_ld,normal
4.83,0,0,1.69,0,0,adfa_ld,normal
11.38,0,0,7.1,0,0,adfa_ld,normal
5.79,0,0,-9.92,0,0,adfa_ld,normal
24.85,0,0,13.1,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
17.87,2,1,0.0,3,3,adfa_ld,privilege_escalation
12.61,0,0,0.09,0,0,adfa_ld,normal
5.29,0,0,-3.34,0,0,adfa_ld,normal
8.85,0,0,5.64,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.83,0,0,0.06,0,0,adfa_ld,normal
3.22,0,0,4.49,0,0,adfa_ld,normal
4.7,0,0,-7.2,0,0,adfa_ld,normal
21.37,0,0,0.91,0,0,adfa_ld,normal
12.11,0,0,1.05,0,0,adfa_ld,normal
31.29,0,0,1.99,0,0,adfa_ld,normal
10.56,0,0,2.16,0,0,adfa_ld,normal
7.36,0,0,12.1,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.36,2,0,0.46,5,4,adfa_ld,reverse_shell
8.81,0,0,7.33,0,0,adfa_ld,normal
7.65,0,0,-3.4,0,0,adfa_ld,normal
9.56,0,0,1.67,0,0,adfa_ld,normal
36.52,0,0,-0.72,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.24,0,0,4.35,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
61.47,0,0,1.28,0,0,adfa_ld,normal
17.91,2,1,13.52,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.12,2,1,0.85,3,3,adfa_ld,privilege_escalation
7.86,0,0,-0.2,0,0,adfa_ld,normal
22.45,0,0,0.09,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
18.68,0,0,-22.69,0,0,adfa_ld,normal
7.24,0,0,-3.73,0,0,adfa_ld,normal
9.64,0,0,-1.6,0,0,adfa_ld,normal
8.23,0,0,2.51,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
8.07,0,0,2.36,0,0,adfa_ld,normal
5.38,0,0,0.19,0,0,local_machine,normal
12.94,2,1,0.26,3,3,adfa_ld,privilege_escalation
12.15,0,0,6.47,0,0,adfa_ld,normal
11.79,0,0,-0.31,0,0,adfa_ld,normal
10.8,0,0,0.62,0,0,adfa_ld,normal
13.51,0,0,11.46,0,0,adfa_ld,normal
8.11,0,0,-4.42,0,0,adfa_ld,normal
46.84,0,0,2.19,0,0,adfa_ld,normal
12.78,2,0,0.91,4,3,adfa_ld,process_injection
28.55,0,0,18.39,0,0,adfa_ld,normal
8.79,0,0,-1.81,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.36,0,0,-0.01,0,0,adfa_ld,normal
4.7,0,0,2.71,0,0,adfa_ld,normal
13.57,0,0,0.13,0,0,adfa_ld,normal
16.97,0,0,1.92,0,0,adfa_ld,normal
21.74,0,0,-5.59,0,0,adfa_ld,normal
9.89,0,0,5.25,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.65,0,0,-11.87,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.7,0,0,-1.86,0,0,adfa_ld,normal
11.55,0,0,-0.51,0,0,adfa_ld,normal
10.66,0,0,2.47,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.37,0,0,27.66,0,0,adfa_ld,normal
13.4,0,0,3.91,0,0,adfa_ld,normal
23.14,1,0,0.02,1,1,adfa_ld,credential_access
31.83,0,0,17.08,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.41,0,0,-20.8,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.3,1,0,0.2,1,1,adfa_ld,credential_access
6.83,0,0,1.72,0,0,adfa_ld,normal
29.59,0,0,-1.66,0,0,adfa_ld,normal
7.54,0,0,-2.77,0,0,adfa_ld,normal
14.98,0,0,-4.83,0,0,adfa_ld,normal
15.44,0,0,0.54,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
10.86,0,0,-4.81,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.47,0,0,12.11,0,0,adfa_ld,normal
11.29,0,0,-0.1,0,0,adfa_ld,normal
8.86,0,0,-0.83,0,0,adfa_ld,normal
14.4,0,0,-1.24,0,0,adfa_ld,normal
16.12,0,0,11.93,0,0,adfa_ld,normal
7.3,0,0,-5.45,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.22,0,0,5.89,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.1,0,0,-2.3,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
27.33,0,0,24.71,0,0,adfa_ld,normal
22.38,0,0,19.48,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
24.02,1,0,8.63,1,1,adfa_ld,credential_access
14.23,2,0,-0.6,5,4,adfa_ld,reverse_shell
16.01,2,0,0.19,5,4,adfa_ld,reverse_shell
6.62,0,0,2.55,0,0,adfa_ld,normal
10.52,0,0,3.11,0,0,adfa_ld,normal
19.48,1,0,13.07,2,2,adfa_ld,lateral_movement
4.49,0,0,-5.73,0,0,adfa_ld,normal
2.97,0,0,3.2,0,0,adfa_ld,normal
10.52,0,0,2.66,0,0,adfa_ld,normal
11.61,0,0,2.3,0,0,adfa_ld,normal
11.97,0,0,-1.55,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.84,0,0,-1.22,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
30.04,0,0,39.32,0,0,adfa_ld,normal
11.18,0,0,0.0,0,0,adfa_ld,normal
9.48,0,0,1.53,0,0,adfa_ld,normal
10.29,0,0,-2.26,0,0,adfa_ld,normal
19.78,0,0,2.11,0,0,adfa_ld,normal
21.68,0,0,31.9,0,0,adfa_ld,normal
11.12,0,0,1.56,0,0,adfa_ld,normal
6.18,0,0,-4.35,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
17.68,2,0,0.06,4,3,adfa_ld,process_injection
10.83,0,0,0.79,0,0,adfa_ld,normal
1.66,0,0,-4.02,0,0,adfa_ld,normal
16.54,1,0,-12.45,1,1,adfa_ld,credential_access
4.7,0,0,-5.27,0,0,adfa_ld,normal
17.16,2,1,-0.2,3,3,adfa_ld,privilege_escalation
21.03,1,0,0.13,2,2,adfa_ld,lateral_movement
8.84,0,0,-3.27,0,0,adfa_ld,normal
10.59,0,0,13.24,0,0,adfa_ld,normal
24.98,0,0,24.19,0,0,adfa_ld,normal
7.51,0,0,-0.19,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.97,0,0,12.95,0,0,adfa_ld,normal
25.23,0,0,2.47,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
8.37,1,0,1.55,1,1,adfa_ld,credential_access
26.28,0,0,12.6,0,0,adfa_ld,normal
4.1,0,0,-1.47,0,0,adfa_ld,normal
23.88,2,0,0.62,4,3,adfa_ld,process_injection
11.19,2,0,4.74,5,4,adfa_ld,reverse_shell
6.24,0,0,-4.08,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.94,0,0,2.86,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.81,0,0,40.18,0,0,adfa_ld,normal
16.05,0,0,-0.42,0,0,adfa_ld,normal
48.84,0,0,1.54,0,0,adfa_ld,normal
58.84,0,0,1.44,0,0,adfa_ld,normal
6.94,0,0,1.41,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.87,0,0,14.27,0,0,adfa_ld,normal
19.13,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.86,0,0,6.16,0,0,adfa_ld,normal
5.88,0,0,-1.03,0,0,adfa_ld,normal
26.22,0,0,27.71,0,0,adfa_ld,normal
14.25,1,0,15.53,1,1,adfa_ld,credential_access
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.31,0,0,-0.37,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
100.0,0,0,0.26,0,0,adfa_ld,normal
13.21,0,0,2.14,0,0,adfa_ld,normal
9.64,0,0,-1.6,0,0,adfa_ld,normal
14.02,0,0,0.41,0,0,adfa_ld,normal
24.27,1,0,-7.49,2,2,adfa_ld,lateral_movement
27.66,0,0,-1.03,0,0,adfa_ld,normal
5.29,0,0,3.13,0,0,adfa_ld,normal
18.3,0,0,2.44,0,0,adfa_ld,normal
14.12,0,0,10.33,0,0,adfa_ld,normal
6.66,0,0,-3.49,0,0,adfa_ld,normal
13.69,1,0,-7.78,2,2,adfa_ld,lateral_movement
4.7,0,0,-5.27,0,0,adfa_ld,normal
18.29,1,0,0.51,2,2,adfa_ld,lateral_movement
11.95,0,0,4.52,0,0,adfa_ld,normal
8.0,0,0,5.22,0,0,adfa_ld,normal
48.84,0,0,15.02,0,0,adfa_ld,normal
18.05,0,0,-3.14,0,0,adfa_ld,normal
10.57,2,1,1.76,3,3,adfa_ld,privilege_escalation
13.28,0,0,13.51,0,0,adfa_ld,normal
4.73,0,0,-6.02,0,0,adfa_ld,normal
7.72,0,0,8.55,0,0,adfa_ld,normal
11.04,0,0,-1.03,0,0,adfa_ld,normal
41.65,0,0,0.13,0,0,adfa_ld,normal
8.52,0,0,1.13,0,0,adfa_ld,normal
10.88,0,0,3.38,0,0,adfa_ld,normal
13.94,0,0,-10.61,0,0,adfa_ld,normal
23.09,0,0,24.56,0,0,adfa_ld,normal
11.43,0,0,0.42,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.31,0,0,4.02,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.0,0,0,0.36,0,0,local_machine,normal
23.17,0,0,1.63,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.92,0,0,10.98,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
27.33,0,0,24.71,0,0,adfa_ld,normal
10.36,0,0,-3.35,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
93.34,0,0,-23.71,0,0,adfa_ld,normal
16.7,2,0,0.06,5,4,adfa_ld,reverse_shell
13.84,0,0,-0.0,0,0,adfa_ld,normal
25.08,0,0,25.62,0,0,adfa_ld,normal
22.66,0,0,1.5,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
12.79,0,0,4.08,0,0,adfa_ld,normal
4.72,0,0,-3.16,0,0,adfa_ld,normal
7.07,0,0,-2.43,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
10.47,0,0,0.74,0,0,adfa_ld,normal
8.89,0,0,-0.18,0,0,adfa_ld,normal
8.56,2,0,2.8,5,4,adfa_ld,reverse_shell
8.36,0,0,2.03,0,0,adfa_ld,normal
13.21,0,0,-1.89,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
8.09,0,0,-0.32,0,0,adfa_ld,normal
6.93,0,0,1.28,0,0,adfa_ld,normal
24.85,0,0,13.1,0,0,adfa_ld,normal
13.89,0,0,3.27,0,0,adfa_ld,normal
34.93,0,0,7.85,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.09,0,0,0.58,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
3.44,0,0,-0.96,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
9.2,0,0,-3.89,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.94,0,0,3.96,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
19.26,0,0,-6.26,0,0,adfa_ld,normal
21.36,0,0,2.38,0,0,adfa_ld,normal
7.86,0,0,-3.12,0,0,adfa_ld,normal
85.89,0,0,-12.8,0,0,adfa_ld,normal
28.83,0,0,0.06,0,0,adfa_ld,normal
21.41,0,0,1.82,0,0,adfa_ld,normal
9.39,0,0,-1.91,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
19.7,2,0,-0.35,5,4,adfa_ld,reverse_shell
20.25,0,0,7.65,0,0,adfa_ld,normal
10.8,0,0,1.57,0,0,adfa_ld,normal
24.22,0,0,2.83,0,0,adfa_ld,normal
13.29,1,0,0.0,1,1,adfa_ld,credential_access
18.7,0,0,-1.47,0,0,adfa_ld,normal
7.76,0,0,2.14,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.3,0,0,-12.4,0,0,adfa_ld,normal
26.99,1,0,-8.42,2,2,adfa_ld,lateral_movement
51.81,0,0,0.0,0,0,adfa_ld,normal
19.54,2,0,0.09,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
6.72,0,0,2.44,0,0,adfa_ld,normal
10.1,0,0,0.63,0,0,adfa_ld,normal
10.04,0,0,0.05,0,0,adfa_ld,normal
16.09,0,0,0.45,0,0,adfa_ld,normal
6.87,2,0,-0.48,4,3,adfa_ld,process_injection
19.64,2,0,19.64,5,4,adfa_ld,reverse_shell
8.11,0,0,5.53,0,0,adfa_ld,normal
18.35,0,0,-4.57,0,0,adfa_ld,normal
5.21,0,0,-5.47,0,0,adfa_ld,normal
26.92,2,0,-11.41,5,4,adfa_ld,reverse_shell
13.28,0,0,13.51,0,0,adfa_ld,normal
10.87,0,0,-3.96,0,0,adfa_ld,normal
10.3,0,0,-2.42,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
7.92,0,0,-2.01,0,0,adfa_ld,normal
6.19,0,0,0.11,0,0,adfa_ld,normal
4.34,0,0,-6.8,0,0,adfa_ld,normal
11.7,0,0,0.93,0,0,adfa_ld,normal
8.83,0,0,12.64,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
18.69,1,0,2.26,2,2,adfa_ld,lateral_movement
9.4,0,0,-2.35,0,0,adfa_ld,normal
9.87,0,0,0.0,0,0,adfa_ld,normal
23.26,0,0,3.1,0,0,adfa_ld,normal
52.47,0,0,-0.3,0,0,adfa_ld,normal
9.56,0,0,-3.96,0,0,adfa_ld,normal
18.83,0,0,0.29,0,0,adfa_ld,normal
7.08,0,0,16.22,0,0,adfa_ld,normal
26.01,0,0,-9.84,0,0,adfa_ld,normal
